,volcanic_rock_voucher_10500_d3,djembes_d3,croissants_d3,jams_d3,volcanic_rock_voucher_10000_d3,kelp_d3,volcanic_rock_voucher_9750_d3,picnic_basket1_d3,picnic_basket2_d3,volcanic_rock_voucher_9500_d3,rainforest_resin_d3,volcanic_rock_voucher_10250_d3,squid_ink_d3,volcanic_rock_d3
2710100,75.5,13401.813725490196,4299.5,6571.0,476.5,2035.5,724.0,59120.256410256414,30386.24358974359,973.5,10000.0,242.5,1878.5,10473.5
2710200,75.5,13401.225,4299.5,6571.0,476.5,2035.5,723.5,59116.5,30383.3375,973.5,10000.272727272728,242.5,1879.0,10473.5
2710300,76.5,13401.18085106383,4299.5,6571.0,476.5,2035.5,724.5,59121.5,30383.321428571428,974.0,9999.8,243.0,1878.5,10473.805128205127
2710400,76.5,13401.0,4299.82,6571.5,476.5,2035.5263157894738,724.5,59118.5,30384.315217391304,974.5,9999.67857142857,243.5,1878.5263157894738,10474.5
2710500,76.5,13402.0,4299.825174825175,6571.0,478.5,2035.5,725.5,59123.13725490196,30383.625,975.5,10000.0,244.5,1877.5,10475.5
2710600,75.5,13401.5,4300.5,6571.0,476.5,2035.5,724.5,59121.5,30382.344444444443,973.9375,10000.0,242.5,1878.03125,10473.5
2710700,75.5,13401.23275862069,4300.5,6571.0,475.5,2035.5,722.5,59123.48387096774,30380.290322580644,972.0,10000.0,241.5,1877.5,10471.821212121213
2710800,74.5,13400.166666666666,4300.5,6571.0,474.5,2035.5,721.5,59123.19736842105,30380.5,971.5,10000.0,240.5,1877.5,10471.5
2710900,74.5,13400.825396825398,4300.210526315789,6571.0,473.5,2035.5636363636363,721.5,59120.5,30380.261904761905,971.5,10000.0,240.5,1878.5636363636363,10470.839285714286
2711000,74.5,13401.0,4300.5,6571.0,472.5,2035.9827586206898,720.0,59121.5,30379.5,969.5,10000.0,239.5,1877.5,10469.5
2711100,74.5,13400.819444444445,4300.5,6571.0,472.5,2036.0,720.5,59122.5,30379.35135135135,970.0,10000.0,239.5,1878.5,10469.5
2711200,74.5,13402.0,4301.0,6572.0,473.0,2035.982456140351,721.5,59130.0,30386.670454545456,971.0333333333333,10000.13698630137,240.5,1878.561403508772,10470.872222222222
2711300,74.5,13404.0,4300.5,6572.0,474.5,2036.0,722.5,59130.180555555555,30383.5,971.9333333333333,10000.0,241.5,1878.5671641791046,10471.5
2711400,75.5,13403.21875,4300.797101449275,6572.0,475.5,2036.0,723.5,59127.48314606742,30382.65168539326,973.5,10000.0,242.5,1877.5,10473.5
2711500,75.5,13404.218181818182,4301.0,6572.0,476.5,2035.878787878788,724.0,59129.523255813954,30383.697674418603,973.5,9999.727272727272,242.5,1877.878787878788,10473.5
2711600,78.5,13404.0,4300.5,6572.0,481.07142857142856,2036.0,729.5,59132.5,30381.353658536584,979.5,10000.0,247.5,1876.969696969697,10478.978056426333
2711700,79.5,13404.0,4301.0,6572.0,483.5,2036.0,731.5,59138.5,30383.5,981.5,10000.0,249.5,1877.5,10480.830097087379
2711800,79.5,13404.0,4301.0,6572.0,484.0,2036.0,731.5,59137.96,30382.0,981.5,10000.0,249.5,1878.5,10481.5
2711900,79.5,13401.5,4300.826388888889,6572.014705882353,484.5,2035.9473684210527,731.5,59136.5,30381.0,981.5,10000.0,249.5,1877.4736842105262,10481.115183246073
2712000,78.67857142857143,13401.864406779661,4301.0,6571.5,481.67857142857144,2035.9454545454546,730.0,59133.25714285715,30380.5,979.6785714285714,10000.014492753624,247.67857142857142,1877.418181818182,10479.5
2712100,78.5,13401.5,4300.5,6572.0,480.5,2036.0,729.5,59130.5,30379.635135135137,978.5,10000.0,247.5,1877.5094339622642,10478.5
2712200,78.5,13402.0,4300.189320388349,6571.0,481.5,2036.0,729.0,59125.5,30375.5,978.5,10000.298701298701,247.0,1876.5,10478.491358024692
2712300,79.5,13402.166666666666,4300.5,6570.5,482.5,2035.9830508474577,731.5,59123.34693877551,30378.476923076923,980.5,10000.0,248.5,1876.5263157894738,10480.5
2712400,80.5,13402.136363636364,4300.0,6571.0,485.5,2036.0,732.5,59123.5,30371.75,982.5,10000.0,250.5,1875.9855072463768,10482.5
2712500,78.5,13402.0,4299.768817204301,6571.0,482.0,2036.0,729.5,59113.944444444445,30371.61111111111,979.5,10000.0,247.5,1874.5,10479.209497206704
2712600,79.5,13402.0,4299.5,6571.0,483.5,2035.9615384615386,732.5,59106.78048780488,30368.719512195123,982.0,10000.0,249.5,1875.4423076923076,10481.80917874396
2712700,80.5,13401.85,4298.5,6572.0,484.5,2036.0,733.5,59109.5,30369.214285714286,983.5,10000.0,250.5,1875.5,10482.880866425992
2712800,80.5,13401.5,4298.758196721312,6570.840101522843,485.5,2036.0,733.5,59110.5,30368.5,983.5,10000.0,251.5,1875.5,10483.188095238096
2712900,79.5,13401.790909090909,4299.5,6570.0,485.5,2036.0,732.5,59105.5,30369.697368421053,982.5,10000.0,250.5,1875.5,10482.194174757282
2713000,80.5,13401.5,4299.8,6570.0,485.0,2036.0377358490566,733.5,59110.5,30367.644736842107,982.5,10000.0,250.5,1874.566037735849,10482.5
2713100,79.5,13401.0,4299.777777777777,6570.0,484.0,2035.92,731.5,59110.467741935485,30367.709677419356,981.5,10000.0,249.5,1874.88,10481.0
2713200,78.5,13403.0,4300.242990654206,6570.0,482.5,2036.0,730.5,59115.5,30368.242424242424,980.5,10000.0,248.5,1875.0227272727273,10480.0
2713300,79.5,13403.0,4300.164383561644,6570.0,483.5,2036.0217391304348,731.5,59117.5,30367.302325581397,981.5,10000.0,249.5,1874.5,10481.11052631579
2713400,79.5,13403.5,4300.148550724638,6570.0,483.5,2036.0,731.5,59114.5,30369.5,981.0,10000.0,248.5,1875.0,10480.840220385675
2713500,79.5,13403.0,4300.5,6570.0,482.5,2036.03125,731.5,59111.775,30370.0,981.0,10000.019607843138,249.0,1875.5,10480.80829015544
2713600,78.5,13403.0,4300.5,6570.0,481.5,2036.015873015873,728.5,59113.163043478264,30366.66304347826,978.5,10000.0,246.5,1875.0,10478.5
2713700,77.5,13403.0,4300.5,6569.0,478.5,2035.98,727.5,59113.5,30366.731707317074,976.975,10000.4,245.5,1874.44,10476.5
2713800,77.5,13406.198113207547,4300.5,6570.0,479.5,2036.0,727.0,59117.80882352941,30367.308823529413,976.5,10000.0,245.5,1874.5,10476.5
2713900,77.5,13406.0,4300.5,6571.0,479.5,2035.8813559322034,727.5,59114.5,30363.720930232557,976.5,9999.730158730159,245.5,1874.8222222222223,10476.5
2714000,77.5,13403.80612244898,4300.0,6571.5,479.5,2036.0,727.5,59114.818181818184,30364.5,977.0,10000.0,245.5,1874.032258064516,10476.791443850267
2714100,77.5,13403.80612244898,4300.838129496403,6571.989051094891,480.5,2036.0,727.5,59123.0,30369.75641025641,977.5,9999.984126984127,245.5,1873.5,10477.172043010753
2714200,76.5,13403.786764705883,4301.189655172414,6573.0,477.5,2036.0,725.5,59126.5,30373.303921568626,975.5,10000.0,244.5,1872.0416666666667,10475.506887052341
2714300,75.5,13404.14423076923,4301.5,6572.5,476.5,2035.9791666666667,724.5,59125.5,30374.741379310344,974.0,10000.0,242.5,1872.9791666666667,10473.5
2714400,76.5,13404.5,4301.768867924528,6572.5,477.5,2035.9811320754718,725.5,59129.5,30375.733333333334,974.5,10000.0,243.5,1875.0196078431372,10474.5
2714500,76.5,13404.159574468085,4301.79296875,6572.0,478.0,2036.0,726.5,59128.5,30377.234375,976.0,10000.0,244.5,1876.5,10475.81111111111
2714600,76.5,13404.0,4301.75,6572.113545816733,476.5,2036.0,725.0,59126.5,30374.5,975.0,10000.0,243.5,1876.5102040816328,10474.5
2714700,76.5,13403.5,4301.803278688524,6572.5,477.5,2035.5,726.5,59121.55223880597,30375.649484536083,975.5,10000.0,244.5,1877.5,10475.5
2714800,76.5,13403.5,4301.5,6572.977859778598,477.5,2035.5098039215686,726.5,59125.0,30379.257575757576,975.5,10000.212121212122,244.5,1877.5098039215686,10475.5
2714900,76.5,13403.5,4301.5,6573.0,477.5,2035.9302325581396,725.5,59125.5,30381.71794871795,975.5,10000.0,244.5,1875.953488372093,10475.5
2715000,77.5,13403.804054054053,4302.0,6573.0,480.5,2035.9642857142858,728.5,59124.5243902439,30384.5,977.5,9999.857142857143,246.5,1876.4285714285713,10477.5
2715100,78.5,13404.5,4301.767857142857,6573.5,482.5,2036.0,730.5,59128.5,30384.0,979.5,10000.2,247.5,1876.5,10479.5
2715200,78.5,13404.5,4301.75652173913,6573.5,482.5,2036.0,730.5,59130.5,30384.33870967742,980.5,10000.0,248.5,1875.0,10479.806763285023
2715300,78.5,13404.0,4301.5,6574.0,482.5,2034.6060606060605,729.5,59127.31506849315,30383.67021276596,979.5,9999.782608695652,247.5,1875.0,10479.5
2715400,81.35,13403.5,4301.5,6574.0,489.35,2035.774193548387,736.35,59129.5,30386.5,986.0,9999.916666666666,253.35,1875.4516129032259,10485.5
2715500,81.5,13404.0,4301.5,6574.5,487.5,2035.9636363636364,736.5,59127.5,30387.641025641027,985.5,9999.771428571428,253.5,1875.9636363636364,10485.5
2715600,81.3529411764706,13404.0,4301.5,6573.0,487.3529411764706,2036.0,736.3529411764706,59120.5,30383.6875,985.3529411764706,10000.0,253.35294117647058,1874.0,10485.5
2715700,82.5,13403.775862068966,4301.5,6573.0,490.5,2035.9782608695652,738.5,59117.5,30380.675,987.5,10000.015384615384,254.5,1874.9782608695652,10487.5
2715800,81.5,13404.0,4301.5,6574.0,487.5,2035.5,735.5,59127.5,30379.291666666668,985.0,10000.0,252.5,1874.5,10484.5
2715900,82.5,13403.131147540984,4301.5,6573.0,491.5,2035.5,738.5,59125.78571428572,30376.714285714286,988.5,10000.0,255.5,1874.5,10488.0
2716000,81.5,13403.0,4301.5,6573.5,487.5,2035.4516129032259,735.5,59130.5,30376.5,985.5,10000.0,252.5,1873.483870967742,10485.171428571428
2716100,80.5,13403.828947368422,4301.490272373541,6573.5,485.5,2035.5625,733.5,59129.5,30378.5,983.5,10000.0,251.0,1873.4375,10483.158139534884
2716200,80.5,13404.5,4301.5,6573.5,487.5,2035.5,734.5,59134.5,30379.621951219513,984.5,10000.0,251.5,1873.5,10484.122395833334
2716300,81.5,13404.5,4302.0,6573.5,488.5,2035.46,736.5,59137.5,30379.36111111111,985.5,10000.0,253.5,1874.642857142857,10485.5
2716400,80.28888888888889,13404.188311688311,4303.172535211268,6573.0,486.2888888888889,2035.5,735.0,59142.5,30387.345238095237,984.2888888888889,10000.0,252.2888888888889,1873.5,10484.5
2716500,81.5,13404.5,4303.5,6572.5,487.5,2035.5,735.5,59141.5,30386.7,985.0,10000.0,252.5,1873.5,10484.822222222223
2716600,80.5,13406.0,4303.257009345794,6572.0,485.5,2035.578125,733.5,59140.5,30386.27027027027,983.0,10000.0,250.5,1873.0,10482.5
2716700,79.5,13406.0,4303.5,6571.0,484.5,2035.531914893617,732.5,59142.5,30386.5,982.5,10000.0,250.5,1872.531914893617,10482.5
2716800,79.5,13406.0,4303.191780821918,6571.0,484.0,2035.5,732.5,59141.05,30381.464285714286,982.5,10000.0,250.0,1872.5,10482.0
2716900,80.3953488372093,13405.845070422536,4303.5,6569.0,485.3953488372093,2035.5,734.3953488372093,59133.5,30378.71794871795,984.0,10000.0,251.3953488372093,1869.5,10483.817073170732
2717000,79.5,13406.82142857143,4303.5,6569.0,483.5,2035.5,731.5,59138.5,30381.284090909092,981.5,9999.823529411764,249.5,1868.5,10481.5
2717100,78.73076923076923,13406.81884057971,4303.5,6569.5,481.7307692307692,2035.3939393939395,730.7307692307693,59138.5,30379.715909090908,980.4615384615385,10000.0,248.73076923076923,1868.3939393939395,10479.835260115608
2717200,79.42553191489361,13406.0,4303.5,6570.0,486.0,2035.5,732.4255319148937,59141.5,30379.75,982.4255319148937,10000.0,249.4255319148936,1869.5,10481.840206185567
2717300,79.5,13406.5,4303.5,6570.0,484.5,2035.359375,733.0,59148.5,30382.267441860466,982.5,10000.04918032787,250.5,1869.359375,10482.5
2717400,80.5,13407.0,4304.0,6570.0,484.5,2035.5,733.5,59149.5,30383.29761904762,983.0,9999.739726027397,250.5,1868.5,10482.5
2717500,81.5,13407.0,4304.5,6570.0,487.5,2035.5084745762713,735.5,59155.5,30385.276315789473,985.0,10000.0,252.5,1868.5084745762713,10484.840136054421
2717600,79.5,13407.183544303798,4304.5,6569.493670886076,485.5,2035.536231884058,733.0,59148.5,30383.322916666668,982.5,10000.0,250.5,1867.536231884058,10482.124309392266
2717700,79.5,13408.5,4304.5,6570.5,484.0,2035.5,732.5,59149.5,30383.694444444445,982.5,10000.0,250.5,1868.5,10481.996923076924
2717800,80.5,13408.163793103447,4304.5,6570.0,486.5,2035.327868852459,734.5,59142.7625,30383.2625,984.5,10000.0,251.5,1868.327868852459,10483.847593582888
2717900,82.5,13408.0,4304.5,6570.5,491.5,2035.5,738.5,59138.206896551725,30379.706896551725,988.5,10000.0,255.5,1869.5,10488.0
2718000,83.5,13408.208333333334,4304.184931506849,6570.0,493.5,2035.5,740.5,59131.5,30376.7,990.5,10000.0,257.0,1870.0,10490.152709359605
2718100,82.5,13407.828358208955,4304.5,6570.5,490.5,2035.530303030303,739.0,59130.5,30377.0,988.5,9999.727272727272,255.5,1871.530303030303,10488.5
2718200,82.5,13407.843137254902,4304.5,6570.5,490.5,2035.5,738.5,59129.5,30373.303571428572,988.5,10000.0,255.5,1870.5,10488.134375
2718300,81.33333333333333,13408.0,4304.5,6570.5,487.3333333333333,2035.5,735.3333333333334,59131.5,30372.3,985.3333333333334,10000.018867924528,252.33333333333334,1871.0333333333333,10484.8591160221
2718400,81.5,13409.201754385966,4304.5,6571.5,487.5,2035.5,735.5,59139.32692307692,30372.626666666667,985.5,10000.0,252.5,1871.5,10485.512437810945
2718500,82.5,13409.823076923078,4304.5,6571.5,489.5,2035.5,737.5,59138.5,30371.5,987.5,10000.0,254.5,1871.5,10487.158208955223
2718600,83.0,13409.19387755102,4304.5,6571.0,491.5,2035.5,739.5,59139.47435897436,30370.24358974359,989.5,10000.0,255.5,1871.967741935484,10488.859281437126
2718700,82.5,13409.826666666666,4304.83203125,6571.5,490.5,2035.5,738.5,59144.5,30374.321428571428,987.5,9999.981132075472,254.5,1872.5,10487.5
2718800,83.5,13410.166666666666,4304.5,6573.0,491.5,2035.5625,740.5,59149.467741935485,30375.5,990.5,10000.313432835821,256.5,1872.5625,10489.883977900552
2718900,83.5,13410.5,4304.241935483871,6572.5,492.5,2035.5,740.5,59148.5,30378.29268292683,990.5,10000.0,256.5,1871.5,10490.0
2719000,82.5,13410.848214285714,4304.5,6572.0,490.5,2035.5471698113208,739.5,59155.0,30376.77027027027,989.0,10000.0,255.5,1870.9818181818182,10488.5
2719100,83.5,13411.5,4304.5,6572.0,490.5,2035.5,739.5,59160.5,30376.0,989.5,10000.0,256.5,1870.5,10489.0
2719200,82.5,13410.81,4304.179389312977,6572.0,490.5,2035.322033898305,738.5,59156.649122807015,30374.697368421053,988.5,10000.0,255.5,1871.322033898305,10488.140127388535
2719300,82.38,13410.5,4303.8516949152545,6572.491271820449,490.38,2035.5,738.38,59147.718309859156,30373.48514851485,988.0,10000.0,255.38,1872.0238095238096,10487.880208333334
2719400,82.5,13410.842105263158,4304.0,6573.0,490.5,2035.5081967213114,738.5,59149.21212121212,30377.28787878788,988.5,10000.0,255.5,1871.5081967213114,10488.113402061856
2719500,82.5,13410.173913043478,4304.0,6572.5,490.5,2035.3333333333333,739.5,59144.41176470588,30377.253731343284,989.5,10000.0,255.5,1871.3333333333333,10488.835403726707
2719600,83.5,13410.0,4304.0,6573.0,493.5,2035.5151515151515,740.5,59147.5,30379.0,990.5,10000.0,257.5,1871.4848484848485,10490.487878787879
2719700,82.5,13410.5,4304.0,6572.0,491.5,2035.5272727272727,738.5,59150.5,30375.282608695652,988.5,9999.797297297297,255.5,1870.5272727272727,10488.199404761905
2719800,82.5,13410.78813559322,4303.812977099236,6572.0,490.5,2035.982142857143,738.5,59147.86567164179,30373.641304347828,988.5,10000.0,255.5,1870.982142857143,10488.143192488264
2719900,82.5,13410.5,4303.5,6572.0,490.5,2035.5,738.5,59141.5,30372.685714285715,988.5,10000.0,255.5,1870.5,10487.997578692493
2720000,83.5,13410.5,4303.845528455285,6572.0,492.5,2035.344827586207,740.5,59139.5,30373.5,990.5,10000.0,256.5,1871.344827586207,10490.140410958904
2720100,84.5,13410.859375,4304.0,6572.0,493.5,2035.5,742.5,59136.74324324324,30371.0,992.5,10000.0,258.5,1870.5,10491.857868020305
2720200,83.5,13410.839285714286,4304.0,6571.0,492.5,2035.5,740.5,59135.19696969697,30369.5,990.5,10000.169491525423,256.5,1870.5,10489.874233128834
2720300,83.85,13410.818181818182,4303.859375,6571.0,492.85,2035.5,740.85,59133.5,30365.72972972973,990.85,10000.0,256.85,1868.9833333333333,10489.798295454546
2720400,83.30555555555556,13410.472440944883,4304.0,6571.5,492.30555555555554,2035.5,740.3055555555555,59131.19642857143,30366.464285714286,989.3055555555555,10000.0,256.30555555555554,1868.5,10489.829207920791
2720500,83.5,13410.76724137931,4303.5,6571.5,492.0,2035.5,740.5,59133.5,30362.7,990.0,10000.0,256.5,1869.5,10489.8025
2720600,83.5,13410.5,4303.5,6571.5,493.5,2035.5081967213114,741.5,59133.5,30364.708333333332,991.5,9999.981132075472,257.5,1869.5081967213114,10490.835135135136
2720700,82.77272727272727,13410.166666666666,4303.756302521008,6572.0,491.77272727272725,2035.5,739.7727272727273,59138.5,30366.257142857143,988.7727272727273,10000.017543859649,255.77272727272728,1870.5,10488.5
2720800,83.5,13410.877049180328,4303.5,6571.5,492.5,2035.5,740.5,59136.5,30366.696428571428,990.5,10000.0,256.5,1871.5,10489.86387434555
2720900,83.5,13411.0,4303.5,6571.5,493.5,2035.2931034482758,741.5,59136.5,30367.0,990.5,10000.0,257.5,1870.2931034482758,10490.5
2721000,83.5,13411.0,4303.5,6571.5,493.5,2035.5111111111112,741.5,59140.5,30366.722222222223,990.5,10000.0,257.5,1871.5111111111112,10490.5
2721100,84.5,13413.175675675675,4303.0,6571.5,492.5,2035.5,741.5,59139.491228070176,30367.33734939759,991.5,10000.016949152543,257.5,1870.5,10491.0
2721200,84.5,13412.5,4303.5,6571.0,492.5,2035.5,741.5,59141.5,30366.214285714286,991.5,10000.0,257.5,1870.9655172413793,10491.180555555555
2721300,84.5,13413.141791044776,4303.804,6571.0,493.5,2035.5,741.5,59139.166666666664,30366.333333333332,991.5,10000.0,257.5,1871.5,10491.0
2721400,83.5,13413.166666666666,4303.787037037037,6572.0,493.5,2035.5,741.0,59141.179487179485,30368.67948717949,990.5,10000.0,257.5,1871.5,10490.5
2721500,84.85714285714286,13413.788461538461,4303.825892857143,6571.5,493.85714285714283,2035.3469387755101,741.8571428571429,59142.5,30368.725,991.8571428571429,10000.0,257.85714285714283,1871.3469387755101,10491.0
2721600,84.275,13414.0,4303.813084112149,6572.0,493.275,2036.0,741.275,59148.78846153846,30368.5,991.275,10000.0,258.275,1871.5,10491.5
2721700,84.78260869565217,13414.0,4304.0,6571.5,493.7826086956522,2036.0,741.7826086956521,59152.5,30369.5,991.7826086956521,10000.15873015873,258.7826086956522,1871.5,10491.5
2721800,83.5,13414.145454545454,4304.0,6569.5,492.5,2036.0,740.5,59151.71428571428,30364.76923076923,990.5,10000.0,257.5,1871.5,10490.136597938144
2721900,84.5,13414.0,4303.791366906475,6569.0,493.5,2035.9767441860465,741.5,59144.5,30361.64864864865,991.5,9999.64,257.5,1871.5116279069769,10491.149068322982
2722000,84.5,13413.8046875,4304.174825174825,6568.0,494.5,2036.0,742.5,59142.5,30362.0,992.0,10000.0,258.5,1871.5,10491.5
2722100,83.5,13414.204545454546,4304.173728813559,6568.0,491.5,2035.5,740.5,59142.5243902439,30360.5,990.5,10000.222222222223,257.5,1871.5,10490.147727272728
2722200,80.5,13414.0,4304.0,6568.0,485.0416666666667,2035.5686274509803,733.5,59137.5,30357.5,983.5,10000.0,250.5,1871.4313725490197,10483.18611111111
2722300,80.5,13414.169491525423,4304.7803278688525,6567.510638297872,485.5,2035.560606060606,734.5,59143.5,30358.5,983.5,9999.90625,251.5,1871.560606060606,10483.5
2722400,82.30434782608695,13414.138461538461,4304.5,6567.0,489.30434782608694,2035.4,738.304347826087,59144.1875,30357.6875,987.304347826087,10000.0,254.30434782608697,1872.4705882352941,10487.5
2722500,82.5,13414.5,4304.5,6567.0,490.5,2035.5,738.5,59141.5,30355.297872340427,988.047619047619,10000.077922077922,254.5,1870.5,10487.861111111111
2722600,80.5,13414.873134328358,4304.175324675325,6567.0,486.5,2035.5,734.5,59144.5,30353.763157894737,984.0,10000.0,251.5,1870.9772727272727,10483.839285714286
2722700,81.5,13414.0,4304.5,6567.0,488.5,2035.9692307692308,736.5,59150.5,30354.76923076923,986.5,10000.0,253.5,1871.5230769230768,10486.149305555555
2722800,81.5,13414.5,4304.5,6567.0,488.5,2035.4827586206898,736.5,59142.5,30354.3,986.0,10000.0,253.5,1871.5555555555557,10485.8775
2722900,81.5,13414.0,4305.800847457627,6566.5,489.0,2035.5,736.5,59145.5,30361.757142857143,986.5,10000.0,253.5,1871.5,10485.5
2723000,81.5,13414.5,4305.5,6567.0,488.5,2035.5,737.0,59145.5,30363.295454545456,987.5,10000.0,254.5,1872.5,10486.851063829787
2723100,82.5,13415.0,4305.5,6567.0,490.5,2035.5,739.5,59145.5,30360.28947368421,989.5,10000.0,256.0,1871.5,10489.0
2723200,82.5,13415.168918918918,4305.782442748092,6566.508442776735,491.5,2035.5384615384614,739.5,59147.5,30359.337837837837,988.5,10000.32142857143,255.5,1873.4615384615386,10488.5
2723300,83.5,13415.141666666666,4305.739669421488,6566.0,491.95,2035.5,740.5,59143.24324324324,30360.0,990.0,10000.0,256.5,1873.5,10489.782122905028
2723400,82.5,13415.171875,4305.777397260274,6566.0,489.5,2035.5111111111112,738.5,59134.836363636365,30358.454545454544,988.5,10000.0,255.5,1866.5111111111112,10488.5
2723500,82.5,13414.85,4306.153225806452,6566.0,490.5,2035.5294117647059,738.0,59140.456790123455,30358.222222222223,987.5,10000.0,254.5,1866.5294117647059,10487.5
2723600,82.5,13414.5,4306.5,6566.5,489.5,2035.5254237288136,737.5,59142.5,30356.715909090908,987.5,9999.984126984127,254.5,1865.0169491525423,10487.5
2723700,81.5,13414.5,4306.5,6566.5,487.5,2036.0,735.5,59144.46590909091,30356.0,985.5,10000.0,252.5,1863.0,10485.165816326531
2723800,81.5,13415.833333333334,4306.5,6566.5,488.5,2035.5,736.0,59144.85294117647,30356.647058823528,985.5,10000.0,252.5,1864.5,10485.5
2723900,80.5,13417.0,4307.157692307693,6566.5,485.5,2035.322033898305,733.5,59155.46428571428,30359.0,983.0,10000.014492753624,250.5,1864.322033898305,10482.854938271605
2724000,77.5,13416.758620689656,4307.195833333333,6566.5,480.5,2035.5,728.5,59153.5,30362.702127659573,978.5,10000.0,246.5,1864.0,10478.164556962025
2724100,78.5,13417.5,4307.5,6566.0,482.5,2035.4727272727273,730.5,59159.5,30366.272727272728,980.5,10000.0,248.5,1864.4727272727273,10480.179723502304
2724200,75.5,13417.5,4307.5,6566.5,475.5,2036.0,723.5,59155.5,30365.683333333334,972.5,10000.375,241.5,1862.5,10472.492857142857
2724300,75.5,13418.0,4307.5,6567.5,475.5,2035.9642857142858,723.5,59166.5,30369.30612244898,972.5,10000.0,241.5,1863.482142857143,10472.5
2724400,75.5,13418.0,4307.5,6567.984790874525,476.0,2035.53125,723.5,59166.5,30368.32051282051,973.5,10000.0,242.5,1863.53125,10473.152597402597
2724500,74.5,13418.5,4307.0,6568.0,473.5,2035.5,721.5,59167.25,30369.25,970.5,10000.0,240.5,1864.5,10470.515432098766
2724600,74.5,13417.5,4307.5,6569.5,474.5,2035.5,722.5,59172.5,30376.303030303032,972.0,10000.0,241.5,1864.5,10471.5
2724700,75.5,13418.0,4308.188596491228,6570.0,475.0,2035.5348837209303,723.5,59180.5,30381.256097560974,972.5,10000.0,241.5,1866.5348837209303,10472.5
2724800,75.5,13417.5,4308.0,6570.0,474.5,2035.5,722.5,59181.217948717946,30375.28205128205,972.0,10000.0,241.5,1865.5,10471.5
2724900,77.5,13418.188311688311,4308.207547169812,6569.857798165138,479.5,2035.5,727.5,59175.5,30374.6511627907,977.5,10000.018867924528,246.5,1865.5,10477.5
2725000,77.5,13418.5,4307.980079681275,6570.0,479.5,2035.5,728.5,59172.5,30372.636363636364,978.0,10000.0,246.5,1866.5,10477.5
2725100,76.4,13418.150943396226,4308.5165876777255,6570.0,478.0,2035.5,725.4,59168.51388888889,30377.23611111111,975.4,9999.852459016394,243.4,1867.5,10475.0
2725200,76.5,13417.783333333333,4308.15750915751,6570.0,477.5,2035.5,725.5,59170.48051948052,30375.33766233766,975.5,10000.095238095239,243.5,1866.0,10474.791428571429
2725300,77.5,13417.5,4308.5,6569.5,479.0,2035.5,727.0,59171.455555555556,30372.644444444446,976.5,10000.0,245.5,1866.5,10476.5
2725400,77.5,13418.474226804125,4308.221238938053,6569.5,480.0,2035.35,728.0,59170.5,30372.0,977.5,10000.0,246.5,1866.35,10477.5
2725500,77.5,13417.0,4308.2,6569.5,481.5,2035.4444444444443,728.5,59175.5,30373.720930232557,978.5,10000.0,246.5,1866.4814814814815,10477.849431818182
2725600,79.5,13417.148148148148,4308.212121212121,6569.5,485.0,2035.5,732.5,59172.46666666667,30375.3,982.5,10000.0,249.5,1866.5,10482.0
2725700,78.36206896551724,13417.5,4307.5,6569.0,481.36206896551727,2035.408163265306,729.3620689655172,59162.5,30373.74418604651,978.3620689655172,9999.735294117647,247.36206896551724,1866.469387755102,10478.5
2725800,77.5,13417.5,4307.5,6569.5,479.5,2035.5,728.0,59162.220588235294,30377.720588235294,977.5,10000.0,246.5,1866.5,10477.5
2725900,77.5,13416.833333333334,4307.5,6569.5,481.5,2035.5555555555557,728.5,59161.17741935484,30377.677419354837,978.5,9999.82456140351,246.5,1867.4920634920634,10478.1312849162
2726000,77.72222222222223,13415.213114754099,4307.5,6570.0,480.72222222222223,2035.047619047619,728.7222222222222,59155.5,30379.666666666668,978.7222222222222,9999.90322580645,246.72222222222223,1868.0,10478.5
2726100,77.5,13415.5,4308.0,6571.0,479.5,2034.923076923077,727.5,59158.74725274725,30383.428571428572,977.5,9999.773333333333,245.5,1868.3846153846155,10477.0
2726200,76.5,13415.0,4308.24,6571.882352941177,476.5,2035.5,724.5,59156.470588235294,30386.61176470588,974.5,10000.0,243.5,1868.0,10474.487745098038
2726300,75.5,13413.0,4307.782258064516,6571.5,476.5,2035.5,724.0238095238095,59147.5,30381.222222222223,973.5,10000.0,242.5,1869.0192307692307,10473.486910994765
2726400,74.5,13413.84,4307.7962962962965,6570.0,474.5,2035.4313725490197,722.5,59143.0,30377.733333333334,971.5,9999.985915492958,241.5,1869.4705882352941,10471.5
2726500,75.5,13413.18115942029,4307.5,6569.5,477.0416666666667,2035.5,723.5,59139.5,30375.337837837837,973.5,10000.0,242.5,1868.9791666666667,10473.5
2726600,76.5,13413.5,4307.5,6569.5,477.5,2035.0,726.0,59138.5,30372.220588235294,975.5,10000.44,244.5,1868.0,10475.512534818941
2726700,75.5,13414.0,4307.789719626168,6570.0,476.5,2035.0,724.5,59150.5,30373.0,974.5,10000.111111111111,242.5,1869.5,10473.81952662722
2726800,76.5,13412.84693877551,4307.5,6570.0,476.5,2035.0,725.5,59145.5,30372.75,974.5,10000.142857142857,243.5,1869.5,10474.5
2726900,77.5,13413.129032258064,4307.5,6571.0,479.5,2035.0,728.5,59142.5,30372.5,977.5,10000.1,246.5,1868.0,10477.5
2727000,77.5,13412.215384615385,4307.22268907563,6571.5,480.5,2035.0196078431372,727.9705882352941,59141.177777777775,30373.32222222222,977.5,10000.0,245.5,1868.0196078431372,10477.5
